"序号","仓库名称","仓库编码","事业部商品编码","事业部商品名称","商家商品编码","商家商品标识","库存状态","商品等级编码","库存类型","总库存","可用库存","事业部编码","事业部名称","计量单位","款号","颜色","尺寸","季节","年份"
"1","沈阳酒水公共平台仓1号库","118070260","EMG4418422384339","CERES【名庄进口】加拿大VQA冰酒庄园进口甜白葡萄酒甜型冰葡萄酒红酒 【白色礼盒】雷司令冰白","	","10088638015492	","良品","100","可用","10","10","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【白色礼盒】雷司令冰白","","",""
"12","深圳综合KA仓2号库","118065678","EMG4418417149542","CERES澳洲进口无酒精脱醇甜白葡萄汁甜型无醇起泡酒红酒气泡中秋礼盒装 【花礼盒】粉兔*1 白兔*1","	","10088636202186	","良品","100","可用","13","13","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【花礼盒】粉兔*1 白兔*1","","",""
"13","成都亚一公共平台仓7号库","110021846","EMG4418417149542","CERES澳洲进口无酒精脱醇甜白葡萄汁甜型无醇起泡酒红酒气泡中秋礼盒装 【花礼盒】粉兔*1 白兔*1","	","10088636202186	","良品","100","可用","9","9","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【花礼盒】粉兔*1 白兔*1","","",""
"14","北京酒水公共平台仓1号库","110025428","EMG4418417149542","CERES澳洲进口无酒精脱醇甜白葡萄汁甜型无醇起泡酒红酒气泡中秋礼盒装 【花礼盒】粉兔*1 白兔*1","	","10088636202186	","良品","100","可用","9","9","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【花礼盒】粉兔*1 白兔*1","","",""
"15","成都亚一公共平台仓7号库","110021846","EMG4418416908906","CERES【名庄进口】加拿大VQA冰酒庄园进口甜白葡萄酒甜型冰葡萄酒红酒 【自饮套餐】雷司令冰白","	","10088638015491	","良品","100","可用","8","8","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】雷司令冰白","","",""
"16","深圳综合KA仓2号库","118065678","EMG4418416908906","CERES【名庄进口】加拿大VQA冰酒庄园进口甜白葡萄酒甜型冰葡萄酒红酒 【自饮套餐】雷司令冰白","	","10088638015491	","良品","100","可用","19","19","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】雷司令冰白","","",""
"17","杭州亚一公共平台仓1号库","110016902","EMG4418416908906","CERES【名庄进口】加拿大VQA冰酒庄园进口甜白葡萄酒甜型冰葡萄酒红酒 【自饮套餐】雷司令冰白","	","10088638015491	","良品","100","仓库锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】雷司令冰白","","",""
"18","杭州亚一公共平台仓1号库","110016902","EMG4418416908906","CERES【名庄进口】加拿大VQA冰酒庄园进口甜白葡萄酒甜型冰葡萄酒红酒 【自饮套餐】雷司令冰白","	","10088638015491	","良品","100","可用","18","18","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】雷司令冰白","","",""
"19","北京酒水公共平台仓1号库","110025428","EMG4418416908906","CERES【名庄进口】加拿大VQA冰酒庄园进口甜白葡萄酒甜型冰葡萄酒红酒 【自饮套餐】雷司令冰白","	","10088638015491	","良品","100","可用","15","15","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】雷司令冰白","","",""
"20","沈阳酒水公共平台仓1号库","118070260","EMG4418416908906","CERES【名庄进口】加拿大VQA冰酒庄园进口甜白葡萄酒甜型冰葡萄酒红酒 【自饮套餐】雷司令冰白","	","10088638015491	","良品","100","可用","10","10","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】雷司令冰白","","",""
"21","武汉公共平台仓15号库","118065814","EMG4418416908906","CERES【名庄进口】加拿大VQA冰酒庄园进口甜白葡萄酒甜型冰葡萄酒红酒 【自饮套餐】雷司令冰白","	","10088638015491	","良品","100","可用","10","10","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】雷司令冰白","","",""
"22","西安商超B仓1号库","110009210","EMG4418416908906","CERES【名庄进口】加拿大VQA冰酒庄园进口甜白葡萄酒甜型冰葡萄酒红酒 【自饮套餐】雷司令冰白","	","10088638015491	","良品","100","可用","9","9","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮套餐】雷司令冰白","","",""
"23","杭州亚一公共平台仓1号库","110016902","EMG4418292689252","【吉尔伯特金奖】意大利原瓶进口起泡酒DOCG莫斯卡托香槟酒葡萄甜白 博西奥BOSIO气泡酒DOCG级 【整箱装】桃红*6","	","POP10050808747375	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【整箱装】桃红*6","","",""
"24","北京公共平台仓12号库","118067172","EMG4418292689252","【吉尔伯特金奖】意大利原瓶进口起泡酒DOCG莫斯卡托香槟酒葡萄甜白 博西奥BOSIO气泡酒DOCG级 【整箱装】桃红*6","	","POP10050808747375	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【整箱装】桃红*6","","",""
"25","成都亚一公共平台仓7号库","110021846","EMG4418292689252","【吉尔伯特金奖】意大利原瓶进口起泡酒DOCG莫斯卡托香槟酒葡萄甜白 博西奥BOSIO气泡酒DOCG级 【整箱装】桃红*6","	","POP10050808747375	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【整箱装】桃红*6","","",""
"26","沈阳公共平台仓5号库","110008173","EMG4418292689252","【吉尔伯特金奖】意大利原瓶进口起泡酒DOCG莫斯卡托香槟酒葡萄甜白 博西奥BOSIO气泡酒DOCG级 【整箱装】桃红*6","	","POP10050808747375	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【整箱装】桃红*6","","",""
"27","深圳商超B牛奶水饮仓1号库","110021519","EMG4418292689252","【吉尔伯特金奖】意大利原瓶进口起泡酒DOCG莫斯卡托香槟酒葡萄甜白 博西奥BOSIO气泡酒DOCG级 【整箱装】桃红*6","	","POP10050808747375	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【整箱装】桃红*6","","",""
"28","武汉商超B牛奶水饮仓1号库","110005995","EMG4418292689252","【吉尔伯特金奖】意大利原瓶进口起泡酒DOCG莫斯卡托香槟酒葡萄甜白 博西奥BOSIO气泡酒DOCG级 【整箱装】桃红*6","	","POP10050808747375	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【整箱装】桃红*6","","",""
"29","西安商超B仓1号库","110009210","EMG4418292689252","【吉尔伯特金奖】意大利原瓶进口起泡酒DOCG莫斯卡托香槟酒葡萄甜白 博西奥BOSIO气泡酒DOCG级 【整箱装】桃红*6","	","POP10050808747375	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【整箱装】桃红*6","","",""
"30","沈阳公共平台仓5号库","110008173","EMG4418292689252","【吉尔伯特金奖】意大利原瓶进口起泡酒DOCG莫斯卡托香槟酒葡萄甜白 博西奥BOSIO气泡酒DOCG级 【整箱装】桃红*6","	","POP10050808747375	","残品","200","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【整箱装】桃红*6","","",""
"31","成都亚一公共平台仓7号库","110021846","EMG4418289535583","【吉尔伯特金奖】意大利原瓶进口起泡酒DOCG莫斯卡托香槟酒葡萄甜白 博西奥BOSIO气泡酒DOCG级 【整箱装】甜白*6","	","POP10050808747374	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【整箱装】甜白*6","","",""
"32","北京公共平台仓12号库","118067172","EMG4418289535583","【吉尔伯特金奖】意大利原瓶进口起泡酒DOCG莫斯卡托香槟酒葡萄甜白 博西奥BOSIO气泡酒DOCG级 【整箱装】甜白*6","	","POP10050808747374	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【整箱装】甜白*6","","",""
"33","西安商超B仓1号库","110009210","EMG4418289535583","【吉尔伯特金奖】意大利原瓶进口起泡酒DOCG莫斯卡托香槟酒葡萄甜白 博西奥BOSIO气泡酒DOCG级 【整箱装】甜白*6","	","POP10050808747374	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【整箱装】甜白*6","","",""
"34","沈阳公共平台仓5号库","110008173","EMG4418289535583","【吉尔伯特金奖】意大利原瓶进口起泡酒DOCG莫斯卡托香槟酒葡萄甜白 博西奥BOSIO气泡酒DOCG级 【整箱装】甜白*6","	","POP10050808747374	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【整箱装】甜白*6","","",""
"35","武汉商超B牛奶水饮仓1号库","110005995","EMG4418289535583","【吉尔伯特金奖】意大利原瓶进口起泡酒DOCG莫斯卡托香槟酒葡萄甜白 博西奥BOSIO气泡酒DOCG级 【整箱装】甜白*6","	","POP10050808747374	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【整箱装】甜白*6","","",""
"36","杭州亚一公共平台仓1号库","110016902","EMG4418289535583","【吉尔伯特金奖】意大利原瓶进口起泡酒DOCG莫斯卡托香槟酒葡萄甜白 博西奥BOSIO气泡酒DOCG级 【整箱装】甜白*6","	","POP10050808747374	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【整箱装】甜白*6","","",""
"37","深圳商超B牛奶水饮仓1号库","110021519","EMG4418289535583","【吉尔伯特金奖】意大利原瓶进口起泡酒DOCG莫斯卡托香槟酒葡萄甜白 博西奥BOSIO气泡酒DOCG级 【整箱装】甜白*6","	","POP10050808747374	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【整箱装】甜白*6","","",""
"38","深圳商超B米面粮油仓1号库","110021511","EMG4418282367557","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士网红气泡酒无醇起泡酒伴手礼盒【自饮装有香槟杯】 【自饮装】无醇粉兔*2","	","POP10037106663757	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮装】无醇粉兔*2","","",""
"39","杭州亚一公共平台仓1号库","110016902","EMG4418282367557","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士网红气泡酒无醇起泡酒伴手礼盒【自饮装有香槟杯】 【自饮装】无醇粉兔*2","	","POP10037106663757	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮装】无醇粉兔*2","","",""
"40","深圳商超B牛奶水饮仓1号库","110021519","EMG4418282367557","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士网红气泡酒无醇起泡酒伴手礼盒【自饮装有香槟杯】 【自饮装】无醇粉兔*2","	","POP10037106663757	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮装】无醇粉兔*2","","",""
"41","武汉商超B牛奶水饮仓1号库","110005995","EMG4418282367557","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士网红气泡酒无醇起泡酒伴手礼盒【自饮装有香槟杯】 【自饮装】无醇粉兔*2","	","POP10037106663757	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮装】无醇粉兔*2","","",""
"42","西安商超B仓1号库","110009210","EMG4418282367557","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士网红气泡酒无醇起泡酒伴手礼盒【自饮装有香槟杯】 【自饮装】无醇粉兔*2","	","POP10037106663757	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮装】无醇粉兔*2","","",""
"43","沈阳公共平台仓5号库","110008173","EMG4418282367557","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士网红气泡酒无醇起泡酒伴手礼盒【自饮装有香槟杯】 【自饮装】无醇粉兔*2","	","POP10037106663757	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮装】无醇粉兔*2","","",""
"44","北京公共平台仓12号库","118067172","EMG4418282367557","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士网红气泡酒无醇起泡酒伴手礼盒【自饮装有香槟杯】 【自饮装】无醇粉兔*2","	","POP10037106663757	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮装】无醇粉兔*2","","",""
"45","成都亚一公共平台仓7号库","110021846","EMG4418282367557","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士网红气泡酒无醇起泡酒伴手礼盒【自饮装有香槟杯】 【自饮装】无醇粉兔*2","	","POP10037106663757	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【自饮装】无醇粉兔*2","","",""
"46","沈阳公共平台仓5号库","110008173","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","残品","200","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"47","沈阳公共平台仓5号库","110008173","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","残品","200","仓库锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"48","西安商超B仓1号库","110009210","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"49","北京公共平台仓12号库","118067172","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","在途库存","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"50","沈阳酒水公共平台仓1号库","118070260","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","可用","20","20","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"51","深圳商超B牛奶水饮仓1号库","110021519","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"52","北京酒水公共平台仓1号库","110025428","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","可用","26","26","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"53","成都亚一公共平台仓7号库","110021846","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","可用","17","17","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"54","杭州亚一公共平台仓1号库","110016902","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","可用","16","16","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"55","西安商超B仓1号库","110009210","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","可用","9","9","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"56","深圳综合KA仓2号库","118065678","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","可用","30","29","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"57","深圳商超B米面粮油仓1号库","110021511","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"58","沈阳公共平台仓5号库","110008173","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"59","沈阳酒水公共平台仓1号库","118070260","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"60","北京公共平台仓12号库","118067172","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"61","武汉公共平台仓15号库","118065814","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","可用","20","20","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"62","深圳商超B牛奶水饮仓1号库","110021519","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","仓库锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"63","武汉商超B牛奶水饮仓1号库","110005995","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"64","武汉公共平台仓15号库","118065814","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"65","杭州亚一公共平台仓1号库","110016902","EMG4418279176732","西班牙moscato莫斯卡托起泡酒女甜型白葡萄酒果酒香槟气泡酒年货礼盒装 【礼盒】洛齐甜白*1 洛齐甜红*1","	","POP10029510610738	","良品","100","仓库锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒】洛齐甜白*1 洛齐甜红*1","","",""
"66","成都亚一公共平台仓7号库","110021846","EMG4418279176312","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士香槟网红气泡酒无醇起泡酒伴手礼盒 【礼盒装】无醇粉兔*1 无醇白兔*1","	","POP10037106663759	","良品","100","仓库锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒装】无醇粉兔*1 无醇白兔*1","","",""
"67","北京公共平台仓12号库","118067172","EMG4418279176312","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士香槟网红气泡酒无醇起泡酒伴手礼盒 【礼盒装】无醇粉兔*1 无醇白兔*1","	","POP10037106663759	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒装】无醇粉兔*1 无醇白兔*1","","",""
"68","成都亚一公共平台仓7号库","110021846","EMG4418279176312","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士香槟网红气泡酒无醇起泡酒伴手礼盒 【礼盒装】无醇粉兔*1 无醇白兔*1","	","POP10037106663759	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒装】无醇粉兔*1 无醇白兔*1","","",""
"69","杭州亚一公共平台仓1号库","110016902","EMG4418279176312","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士香槟网红气泡酒无醇起泡酒伴手礼盒 【礼盒装】无醇粉兔*1 无醇白兔*1","	","POP10037106663759	","良品","100","在途库存","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒装】无醇粉兔*1 无醇白兔*1","","",""
"70","深圳综合KA仓2号库","118065678","EMG4418279176312","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士香槟网红气泡酒无醇起泡酒伴手礼盒 【礼盒装】无醇粉兔*1 无醇白兔*1","	","POP10037106663759	","良品","100","在途库存","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒装】无醇粉兔*1 无醇白兔*1","","",""
"71","深圳综合KA仓1号库","110016833","EMG4418279176312","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士香槟网红气泡酒无醇起泡酒伴手礼盒 【礼盒装】无醇粉兔*1 无醇白兔*1","	","POP10037106663759	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒装】无醇粉兔*1 无醇白兔*1","","",""
"72","武汉公共平台仓15号库","118065814","EMG4418279176312","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士香槟网红气泡酒无醇起泡酒伴手礼盒 【礼盒装】无醇粉兔*1 无醇白兔*1","	","POP10037106663759	","良品","100","内配出锁定","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒装】无醇粉兔*1 无醇白兔*1","","",""
"73","沈阳公共平台仓5号库","110008173","EMG4418279176312","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士香槟网红气泡酒无醇起泡酒伴手礼盒 【礼盒装】无醇粉兔*1 无醇白兔*1","	","POP10037106663759	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒装】无醇粉兔*1 无醇白兔*1","","",""
"74","杭州亚一公共平台仓1号库","110016902","EMG4418279176312","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士香槟网红气泡酒无醇起泡酒伴手礼盒 【礼盒装】无醇粉兔*1 无醇白兔*1","	","POP10037106663759	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒装】无醇粉兔*1 无醇白兔*1","","",""
"75","深圳综合KA仓2号库","118065678","EMG4418279176312","ceres澳洲原瓶原装进口无酒精葡萄酒甜型女士香槟网红气泡酒无醇起泡酒伴手礼盒 【礼盒装】无醇粉兔*1 无醇白兔*1","	","POP10037106663759	","良品","100","可用","0","0","EBU4418054743372","杭州舍岭网络科技有限公司","件","","【礼盒装】无醇粉兔*1 无醇白兔*1","","",""
